"seqnames","seqlengths","nonrepeat","DNA","DNA-LINE","DNA-LINE-LTR","DNA-LINE-LTR-Unknown","DNA-LINE-RC","DNA-LINE-RC-tandem_repeat","DNA-LINE-RC-tandem_repeat-Unknown","DNA-LINE-RC-Unknown","DNA-LINE-tandem_repeat","DNA-LINE-tandem_repeat-Unknown","DNA-LINE-Unknown","DNA-LTR","DNA-LTR-RC","DNA-LTR-RC-tandem_repeat","DNA-LTR-RC-Unknown","DNA-LTR-tandem_repeat","DNA-LTR-tandem_repeat-Unknown","DNA-LTR-Unknown","DNA-RC","DNA-RC-tandem_repeat","DNA-RC-tandem_repeat-Unknown","DNA-RC-Unknown","DNA-tandem_repeat","DNA-tandem_repeat-Unknown","DNA-Unknown","LINE","LINE-LTR","LINE-LTR-RC","LINE-LTR-tandem_repeat","LINE-LTR-Unknown","LINE-RC","LINE-RC-tandem_repeat","LINE-RC-tandem_repeat-Unknown","LINE-RC-Unknown","LINE-rRNA","LINE-Simple-tandem_repeat","LINE-Simple-tandem_repeat-Unknown","LINE-tandem_repeat","LINE-tandem_repeat-Unknown","LINE-Unknown","LTR","LTR-RC","LTR-RC-tandem_repeat","LTR-RC-tandem_repeat-Unknown","LTR-RC-Unknown","LTR-Simple","LTR-Simple-tandem_repeat","LTR-Simple-tandem_repeat-Unknown","LTR-tandem_repeat","LTR-tandem_repeat-Unknown","LTR-Unknown","RC","RC-tandem_repeat","RC-tandem_repeat-Unknown","RC-Unknown","rRNA","rRNA-tandem_repeat","Satellite","Satellite-tandem_repeat","Simple","Simple-tandem_repeat","Simple-tandem_repeat-Unknown","Simple-Unknown","tandem_repeat","tandem_repeat-Unknown","Unknown"
"Scaffold_103",273970,61.7812169215608,1.64069058656057,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137606307259919,0.000365003467532942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124466182428733,NA,0.225207139467825,8.01730116436106,NA,NA,NA,NA,0.0135051282987188,0.093805891155966,NA,NA,NA,NA,NA,0.373033543818666,0.0456254334416177,0.182501733766471,11.7498266233529,0.0193451837792459,NA,NA,NA,NA,NA,NA,0.380333613169325,NA,0.212432018104172,5.72361937438406,0.79789758002701,NA,0.198926889805453,NA,NA,NA,NA,NA,NA,NA,NA,5.59623316421506,0.0467204438442165,2.6393400737307
"Scaffold_413",26501692,95.6616279443592,0.0651958373072934,NA,NA,NA,NA,0.000124520351379829,0.000139613727304657,3.77334398120694e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000932015963358113,NA,NA,0.000294320830534141,0.000826362331884319,0.000671655228654835,0.00732028732354146,0.164646091275983,5.28268157368971e-05,NA,NA,1.13200319436208e-05,0.000199987231003968,0.00274699441831865,0.00014716041526707,NA,NA,NA,NA,0.00213948603734433,NA,0.0154895770428545,0.229332527145814,0.0108030838181955,0.00267907422665692,0.00117350997815536,0.00306018196875883,2.26400638872416e-05,0.000309414206458969,8.30135675865526e-05,0.0121350742435615,0.00744103433094008,0.01960252198237,0.160944440830419,0.0342242299095469,0.00172441819941157,0.00369410375760159,NA,NA,0.00245644693176572,NA,0.0017395115753364,0.00368278372565797,6.79201916617248e-05,3.39600958308624e-05,3.19496204242356,0.0406879681493544,0.346570324641913
"Scaffold_4",192509,60.2787402147432,0.536598288911168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02097044813489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015064230763237,NA,0.00259728116607535,20.1019173129568,NA,NA,NA,NA,NA,NA,NA,0.403098036974895,NA,1.60304193570171,0.370372294282345,0.0290895490600439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.24948443968853,0.0758406100494003,1.3131853575677
"Scaffold_283",97143,49.1440453764039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29190986483843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1286659872559,NA,NA,NA,NA,NA,NA,NA,0.54455802270879,NA,0.163676229887897,7.6855769329751,0.0576469740485676,NA,0.211029101427792,NA,NA,NA,NA,NA,NA,NA,NA,5.18102179261501,23.3758479766942,5.2160217411445
"Scaffold_31",139088,65.9136661681813,0.588835844932704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460140342804555,NA,0.0877142528471184,6.23993443000115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352294949959738,NA,NA,14.1665708040952,NA,NA,NA,NA,NA,NA,NA,0.621908432071782,0.0287587714252847,0.598182445645922,0.484585298516047,0.253077188542505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11492005061544,0.0287587714252847,3.79184401242379
"Scaffold_275",23702,16.2138216184288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2154248586617,NA,NA,NA,NA,NA,NA,NA,1.15602058897983,0.0843810648890389,3.09256602818328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1875791072483,0.215171715467049,4.83503501814193
"Scaffold_409",28222,11.3741053079158,11.2926086032173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177166749344483,NA,NA,0.889377081709305,0.659060307561477,NA,3.13585146339735,4.592162143009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283466798951173,25.2816951314577,NA,NA,NA,NA,NA,NA,NA,1.05945716108001,NA,0.31181347884629,3.55042165686344,0.3082701438594,NA,0.0141733399475586,NA,NA,NA,NA,NA,NA,NA,NA,2.25356105166182,16.5828077386436,18.6485720360003
"Scaffold_209",141839,57.142957860673,2.24056853192704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00352512355558062,NA,NA,0.177666227201263,0.131134596267599,0.00705024711116125,0.622536819915538,0.914417050317614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005640197688929,4.62637215434401,NA,NA,NA,NA,NA,NA,NA,0.210802388623721,NA,0.062042174578219,0.709959884093938,0.0556969521781738,NA,0.0028200988444645,NA,NA,NA,NA,NA,NA,NA,NA,28.9243437982501,1.8626752867688,2.2997906076608
"Scaffold_78",218271,49.0335408735013,0.0210747190419249,NA,NA,NA,NA,0.0119117977193489,0.0206165729757961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00366516852903043,NA,NA,NA,0.27946910033857,NA,NA,0.534198313106184,5.01761571624265,NA,NA,NA,NA,NA,0.22953117913053,0.0178676965790233,NA,NA,NA,NA,NA,NA,NA,6.31050391485814,0.149813763624119,0.0197002808435385,NA,0.0485634830096531,NA,NA,NA,0.194712078104741,NA,0.129655336714451,16.9853072556592,5.21828369320707,0.304667133975654,0.467767133517508,NA,NA,NA,NA,NA,NA,NA,NA,13.3586229961836,0.10720617947414,1.53570561366375
"Scaffold_110",225761,64.2577770296907,0.033663918923109,NA,NA,NA,NA,0.0261338317955714,0.0358786504312082,0.00132883890485956,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000442946301619855,NA,NA,0.000442946301619855,0.373846678567157,NA,NA,0.998843910152772,8.39073179158491,NA,NA,NA,NA,0.0770726564818547,0.845584489792302,0.0345498115263487,0.0690996230526973,NA,NA,NA,0.687895606415634,NA,0.0115166038421162,11.1697768879479,0.0190466909696538,NA,NA,NA,NA,NA,NA,0.0553682877024818,0.0199325835728935,0.378276141583356,3.23970925004762,0.135541568295676,0.0376504356376876,0.282599740433467,NA,NA,NA,NA,NA,NA,NA,NA,4.75724327939724,0.320693122372775,3.73935267827481
"Scaffold_100",28698,10.3038539271029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0672520733152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32406439473134,NA,NA,30.1972262875462,0.0731758310683671,0.0627221409157433,NA,0.0940832113736149,NA,NA,NA,1.03491532510976,NA,0.320579831347132,21.4962715171789,15.4470694821939,0.0313610704578716,0.425116732873371,NA,NA,NA,NA,NA,NA,NA,NA,1.3136803958464,0.331033521499756,3.47759425743954
"Scaffold_380",232162,77.7590647909649,0.493190100016368,NA,NA,NA,NA,NA,NA,NA,NA,0.727509239238118,0.75895280019986,0.00387660340624219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211059518784297,0.568568499582188,0.609488202203634,0.0413504363332501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0887311446317657,0.984226531473712,0.817101851293493,5.37900259301695,0.020675218166625,NA,NA,0.00258440227082813,NA,NA,NA,0.0646100567707032,NA,0.0198137507430157,3.64142279959683,0.0275669575555,NA,0.00473807082985157,NA,NA,NA,NA,NA,NA,NA,NA,5.94714035888733,0.620687278710556,1.39859236222982
"Scaffold_127",330409,73.8100354409232,0.264823294764973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0532673141470117,2.81499595955316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520566933709433,12.3353177425554,0.0290548986256428,NA,NA,NA,NA,NA,NA,0.200963048827362,0.01361948373077,0.639813080152175,0.371055267864979,0.186738254708558,0.0118035525666674,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26526517134824,0.206108187125653,2.74508260973521
"Scaffold_61",264176,69.54833141542,0.228256919629338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000378535521773363,0.00757071043546727,0.139301072012598,5.69090303434074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113560656532009,NA,0.246805160196233,7.50181697050451,0.00605656834837381,NA,NA,NA,NA,NA,NA,0.407682756949912,0.464084549694143,0.302828417418691,4.13550057537399,0.205544788322936,0.649566955363091,0.182454121494761,NA,NA,NA,NA,NA,NA,NA,NA,5.42895645327357,0.975486039609957,3.86711889043668
"Scaffold_247",384296,56.3633241043362,0.138955388554656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299248495951038,NA,NA,0.000260216083435685,NA,NA,0.00208172866748548,2.21860232737265,NA,NA,NA,NA,0.00650540208589212,0.00182151258404979,NA,NA,NA,NA,NA,0.192820117825843,NA,0.00650540208589212,13.1807252742678,0.106948810292067,0.0408539250994025,NA,NA,NA,NA,NA,0.360139059474988,0.251368736598872,0.454857713845577,11.0646480837688,2.63598892520349,0.0153527489227054,1.14208839019922,NA,NA,NA,NA,NA,NA,NA,NA,6.16217707184046,0.155869433977975,5.46818077731748
"Scaffold_227",10035,2.55107125062282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3996013951171,NA,NA,NA,NA,NA,NA,NA,2.19232685600399,NA,0.458395615346288,2.77030393622322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00249128051819,52.6258096661684,NA
"Scaffold_202",46657,29.0803094926806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0664423344835716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3267462545813,NA,NA,NA,NA,NA,NA,NA,NA,1.37599931414364,1.59247272649334,15.348179265705,1.08879696508562,2.12829800458666,2.02756285230512,NA,NA,NA,NA,NA,NA,NA,NA,2.23117645798058,17.1742718134471,12.5597445185074
"Scaffold_298",36956,2.49485875094707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6101309665548,0.833423530685139,NA,0.0297651260958978,NA,NA,NA,NA,NA,NA,NA,NA,0.129884186600281,NA,NA,24.3641086697695,NA,NA,NA,NA,NA,NA,NA,1.88061478514991,NA,0.660244615218097,11.9304037233467,0.730598549626583,2.42450481653859,0.543890031388678,NA,NA,NA,NA,NA,NA,NA,NA,1.40166684706137,5.9990258686005,3.96687953241693
"Scaffold_248",165342,58.1636849681267,1.04692092753202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00302403503042179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338691923407241,NA,0.26369585465278,3.03431674952523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.540358771516,0.00302403503042179,NA,NA,NA,NA,NA,NA,0.35381209855935,0.0102817191034341,0.511666727147367,8.83260151685597,0.0163297891642777,NA,0.0598758936023515,NA,NA,NA,NA,NA,NA,NA,NA,4.17256353497599,1.02938152435558,3.9245926624814
"Scaffold_12",28808,17.3215773396279,0.472091085809497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24618161621772,18.3351846709247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6083032490975,0.0138850319355735,NA,NA,NA,NA,NA,NA,0.576228825326298,0.0138850319355735,1.58983615662316,26.4787559011386,0.0937239655651208,NA,0.336712024437656,NA,NA,NA,NA,NA,NA,NA,NA,1.6731463482366,1.08303249097473,8.1574562621494
"Scaffold_181",8216911,93.7919493103917,0.254219620974354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000255570493583294,NA,NA,NA,NA,NA,NA,0.00414997801485254,NA,NA,0.00268957519437657,0.000425950822638824,0.00247051477130518,0.010880001012546,0.427739816093907,0.00013387025854363,NA,NA,0.000158210305551563,0.000827561598269715,0.00724116398486,NA,0.0015212529379958,NA,NA,NA,0.00256787495933691,0.000231230446575361,0.00739937429041157,0.822133767786946,0.0396012564819066,0.00498970963662622,0.0014117227264601,0.00704644360879654,NA,NA,NA,0.0267132015912062,0.0136912764419622,0.0226119036703696,0.782070050411888,0.0426924424519141,0.00369968714520578,0.0101984796963238,NA,NA,NA,NA,0.00129002249142044,0.00074237143374195,NA,NA,3.04234766568605,0.0324452826615744,0.6314538395268
"Scaffold_396",646658,62.7435213049247,1.72548704260985,NA,NA,NA,NA,0.0040206724420018,0.0069588561496185,NA,NA,0.117527348304668,0.294282294504978,NA,NA,NA,NA,NA,NA,NA,0.0364953344735548,NA,NA,0.154950530264839,0.146445261637527,0.0808773725833439,0.460985559600283,4.58279337764321,0.132218266842752,NA,NA,NA,0.0828877088043448,0.461294842095822,0.0119073760782361,NA,NA,NA,NA,0.211394585700633,0.199951133365705,0.350417067445234,12.0156249516746,0.003092824955386,NA,NA,NA,NA,NA,NA,0.136702863028061,NA,0.322117719103452,4.9092410516842,0.546811452112245,0.0296911195717056,0.11922840203013,NA,NA,NA,NA,NA,NA,NA,NA,8.54392893925383,0.250518821386266,1.31862591972882
"Scaffold_68",17541,21.0421298671683,10.3072800866541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262242745567527,NA,0.695513368679095,12.4451285559546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6883872071148,25.6370788438515,0.0285046462573399,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205233453052848,0.0285046462573399,3.65999657944245
"Scaffold_141",3109,3.37729173367642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.84528787391444,7.6873592795111,28.9160501769058,11.0646510131875,NA,NA,NA,NA,NA,NA,NA,NA,14.0559665487295,10.9681569636539,15.0852364104214
"Scaffold_406",8805910,96.3018586381192,0.191212492519229,1.13560097707108e-05,NA,NA,NA,NA,NA,NA,0.000295256254038481,0.000511020439681986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00570071690489682,0.00811954698605823,0.0153079011709182,0.0334661607942847,0.186272628268969,NA,NA,NA,NA,0.00248696613978567,0.0108222773114874,0.00131729713340245,0.00143085723110956,NA,NA,NA,0.00356578706800319,0.000102204087936397,0.00197594570010368,0.121179980263255,0.0144675564478856,0.00194187767079155,NA,0.00181696156331373,NA,NA,NA,0.00646156955953445,0.000760852654637624,0.00784700275156117,0.110959571469615,0.0169204545583591,0.00319103874556974,0.00358849908754461,NA,NA,NA,NA,0.0026232382570342,0.00539410464108763,0.000431528371287011,NA,2.38864580719085,0.156747002865121,0.392565901763702
"Scaffold_69",4151351,96.2224345761175,0.0355787790528915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00149348970973546,0.00105989592303807,0.00236067728313024,0.0142845064173085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00081901048598396,NA,NA,0.0474303425559535,0.00713020893680154,0.00144531262232464,NA,NA,NA,NA,NA,0.00397460971139275,0.0059016932078256,0.00248112000165729,0.0507545615873001,0.0190781266146852,0.00970768311328047,0.00423958369215227,NA,NA,0.00269791689500599,NA,0.00390234408027652,0.00139713553491381,NA,NA,2.33593834874478,0.375154979668065,0.850735098043986
"Scaffold_43",4092272,94.8238777872048,0.135157193852217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00136843298783659,NA,0.0125113873173631,0.463458929416226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102876837121286,NA,NA,0.0634366435075674,0.00376319071655061,NA,NA,NA,NA,NA,NA,0.0026635570656105,0.000488726067084495,0.0238009594670149,0.908883866957035,0.0160302150003714,0.00051316237043872,0.0020770857851091,NA,NA,NA,NA,0.00273686597567317,0.00689103754589138,NA,NA,2.29623055358979,0.0504854027298283,1.1753373187315
"Scaffold_305",83488,85.5799635875815,1.16304139517056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0191644308164048,0.0347355308547336,NA,NA,NA,NA,0.00359333077807589,0.0143733231123036,1.76432541203526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147326561901112,0.824070525105404,0.156908777309314,0.0299444231506324,NA,NA,NA,NA,NA,0.297048677654274,NA,0.492286316596397,1.95117861249521,1.11872364890763,0.0970199310080491,0.287466462246071,NA,NA,NA,NA,NA,NA,NA,NA,4.12634151015715,0.326993100804906,1.56549444231506
"Scaffold_351",10018487,96.3345762688518,0.0499276986634808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00505066283960842,NA,NA,0.0144532802208557,0.0123671368740609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000399261884554025,NA,0.00141737969016679,0.0316015781624511,0.0079453115026251,0.00150721361419144,0.00104806244695432,0.0153616010082161,NA,NA,NA,0.00340370756582306,NA,0.0102809935272661,0.094884586864264,0.0193442383066425,0.00130758267191443,0.00425213907050037,NA,NA,NA,NA,0.007216658563314,0.0104007720926324,0.00314418734086295,0.000658782109514141,2.95259154401258,0.078784351369623,0.338075000746121
"Scaffold_412",8551548,94.9138097570171,0.028123563125647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18565246900327e-05,0.0163011422025579,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000888727982348927,NA,0.000982278296280393,NA,0.00237383921601095,0.10778165543829,NA,0.000549608094347363,NA,NA,NA,NA,0.000596383251313096,0.00693441702016992,0.00281820320718541,0.00189439385711219,0.0402149412012889,0.00615093314099389,0.00113429755641903,NA,NA,NA,0.000760096300693161,NA,0.000982278296280393,0.00337950509077421,0.00267787773628821,NA,4.28336483640155,0.0333740744950505,0.544825334547616
"Scaffold_234",295730,72.1479051837825,0.00439590166706117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0344909207723261,NA,NA,0.080140668853346,NA,NA,0.327663747337098,2.53575896933013,0.00202887769248977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108206810266121,NA,0.0727014506475501,13.8619686876543,0.000676292564163257,NA,NA,NA,NA,NA,NA,0.44229533696277,0.456159334528117,0.822033611740439,2.45494200791262,0.0206269232069793,NA,0.0392249687214689,NA,NA,NA,NA,NA,NA,NA,NA,4.49497852771109,0.195448551043181,1.99573935684577
"Scaffold_180",96154,89.9265761174782,1.28647794163529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21983484826424,NA,NA,NA,NA,NA,NA,NA,NA,0.44511928780914,0.357759427584916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83191546893525,0.184079705472471,1.74823720282048
"Scaffold_167",33013,25.0022718323085,4.91927422530518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357434949868234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9368430618241,NA,NA,NA,NA,NA,NA,NA,0.121164389785842,3.88634780238088,6.89728288855905,2.6837912337564,0.199921243146639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29342986096386,0.778481204374034,8.92375730772726
"Scaffold_195",104028,66.2648517706771,2.61756450186488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110547160379898,NA,NA,NA,0.0538316607067328,NA,0.0778636520936671,2.17249202137886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2854616064906,NA,NA,NA,NA,NA,NA,NA,0.161494982120198,0.798823393701696,1.04106586688199,0.294151574576076,NA,NA,0.0634444572615065,NA,NA,NA,NA,NA,NA,NA,NA,4.05371630714808,0.398931057023109,3.60575998769562
"Scaffold_85",5274,18.5437997724687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4850208570345,NA,NA,NA,NA,NA,NA,NA,NA,7.35684489950702,22.8858551384149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19453924914676,16.5339400834281
"Scaffold_70",23412,30.7321031949428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5581752947207,NA,NA,NA,NA,NA,NA,NA,4.54467794293525,1.63591320690244,6.73159063728003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41875961045618,4.78387151887921,6.59490859388348
"Scaffold_245",64386,84.8057031031591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8983629981673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88127853881279,NA,NA,NA,NA,NA,NA,NA,0.0124250613487404,1.40558506507626,0.566893424036281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21454974683938,0.0605721740751095,4.15462988848507
"Scaffold_149",516885,84.5760662429747,0.183019433723169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52835737156234,0.000193466631842673,NA,NA,NA,0.00154773305474138,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03803553982027,0.000773866527370692,NA,NA,NA,NA,NA,NA,0.021861729398222,NA,0.314576743376186,1.40282654749122,0.303549145361154,NA,0.170057169389709,NA,NA,NA,NA,NA,NA,NA,NA,6.94912794915697,0.0653917215628235,1.44461533996924
"Scaffold_48",146870,55.7193436372302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4932933887111,0.0919180227411997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0354054606114251,NA,NA,26.9707904949956,0.0299584666712058,0.0265540954585688,NA,NA,NA,NA,NA,0.812963845577722,0.243752978824811,1.24599986382515,2.695581126166,0.603935453121808,NA,0.297542043984476,NA,NA,NA,NA,NA,NA,NA,NA,2.76162592769116,0.260093960645469,2.71124123374413
"Scaffold_287",70349,59.4606888512985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0172283898847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0511734353011414,1.20399721389074,13.4714068430255,7.81105630499367,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00995039019744417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55368235511521,0.436395684373623,3.98442053191943
"Scaffold_259",66684,59.2286005638534,0.0194949313178574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179953212164837,NA,NA,NA,NA,0.00899766060824186,0.7737988123088,0.770799592106052,0.668826105212645,NA,NA,NA,NA,0.062983624257693,1.06772239217803,0.182952432367584,0.00149961010137364,NA,NA,NA,NA,NA,NA,28.4805950452882,0.00749805050686821,NA,NA,NA,NA,NA,NA,1.33015415991842,NA,0.142462959630496,0.287925139463739,0.0719812848659349,0.0164957111151101,0.146961789934617,NA,NA,NA,NA,NA,NA,NA,NA,6.00593845600144,NA,0.706316357746986
"Scaffold_236",101120,48.8647151898734,1.79786392405063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134493670886076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51186708860759,NA,NA,NA,NA,NA,NA,NA,0.0484572784810127,NA,NA,4.47685917721519,0.155261075949367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3914161392405,0.24129746835443,5.37776898734177
